Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PH,PD,PA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
Russia,Premier League,2017/2018,15/07/2017,13:00,Ural,FK Rostov,1,1,D,3.05,3.01,2.74,3.08,3.01,3.25,2.86,2.9,2.69
Russia,Premier League,2017/2018,15/07/2017,15:30,Tosno,Ufa,0,1,A,2.42,2.99,3.6,2.6,3.0,3.6,2.38,2.87,3.32
Russia,Premier League,2017/2018,15/07/2017,18:00,FK Anzi Makhackala,CSKA Moscow,1,3,A,10.32,4.34,1.43,10.32,4.34,1.61,8.25,4.02,1.44
Russia,Premier League,2017/2018,16/07/2017,09:00,SKA Khabarovsk,Zenit,0,2,A,10.12,4.82,1.39,11.0,5.0,1.4,8.99,4.43,1.37
Russia,Premier League,2017/2018,16/07/2017,15:30,Rubin Kazan,Krasnodar,1,2,A,2.72,2.94,3.15,2.72,3.1,3.34,2.53,2.91,3.03
Russia,Premier League,2017/2018,16/07/2017,19:30,Akhmat Grozny,Amkar,1,0,H,1.92,3.24,5.1,1.92,3.54,5.9,1.85,3.19,4.66
Russia,Premier League,2017/2018,18/07/2017,17:30,Dynamo Moscow,Spartak Moscow,2,2,D,3.79,3.54,2.09,4.35,3.66,2.11,3.67,3.37,2.02
Russia,Premier League,2017/2018,18/07/2017,17:30,Lokomotiv Moscow,Arsenal Tula,1,0,H,1.45,4.28,9.95,1.49,4.33,10.0,1.43,4.06,8.4
Russia,Premier League,2017/2018,21/07/2017,17:30,CSKA Moscow,Lokomotiv Moscow,1,3,A,1.54,4.14,7.51,1.57,4.14,7.7,1.52,3.81,6.73
Russia,Premier League,2017/2018,21/07/2017,17:30,FK Anzi Makhackala,Amkar,1,0,H,2.29,3.07,3.8,2.35,3.13,4.2,2.17,2.98,3.72
Russia,Premier League,2017/2018,22/07/2017,15:30,Zenit,Rubin Kazan,2,1,H,1.48,4.49,8.07,1.5,4.75,9.5,1.44,4.16,7.53
Russia,Premier League,2017/2018,22/07/2017,18:00,Krasnodar,Tosno,2,0,H,1.4,4.97,9.32,1.48,5.0,11.5,1.4,4.37,8.18
Russia,Premier League,2017/2018,23/07/2017,13:00,Ufa,Spartak Moscow,0,0,D,4.59,3.35,1.96,5.47,3.62,2.0,4.24,3.27,1.91
Russia,Premier League,2017/2018,23/07/2017,15:30,Dynamo Moscow,Ural,0,1,A,1.56,4.17,6.95,1.59,4.17,7.5,1.53,3.84,6.5
Russia,Premier League,2017/2018,23/07/2017,18:00,FK Rostov,Akhmat Grozny,0,1,A,2.58,3.01,3.29,2.58,3.2,3.37,2.42,2.94,3.17
Russia,Premier League,2017/2018,24/07/2017,17:30,Arsenal Tula,SKA Khabarovsk,1,0,H,1.67,3.53,6.99,1.82,3.53,6.99,1.69,3.31,5.86
Russia,Premier League,2017/2018,29/07/2017,13:00,CSKA Moscow,SKA Khabarovsk,2,0,H,1.2,7.05,20.63,1.21,7.57,21.0,1.18,6.58,16.08
Russia,Premier League,2017/2018,29/07/2017,13:00,Ural,Ufa,1,1,D,2.67,2.83,3.36,2.72,3.0,3.36,2.54,2.83,3.12
Russia,Premier League,2017/2018,29/07/2017,15:30,Rubin Kazan,Arsenal Tula,2,1,H,1.65,3.64,7.05,1.72,3.7,7.3,1.66,3.43,5.91
Russia,Premier League,2017/2018,29/07/2017,18:00,Akhmat Grozny,Dynamo Moscow,2,0,H,,,,2.16,3.18,4.3,2.08,3.04,3.87
Russia,Premier League,2017/2018,30/07/2017,13:00,Amkar,FK Rostov,0,1,A,2.89,2.76,3.16,3.14,2.8,3.34,2.79,2.63,3.02
Russia,Premier League,2017/2018,30/07/2017,15:30,Lokomotiv Moscow,FK Anzi Makhackala,1,0,H,1.56,3.97,7.54,1.6,4.0,8.0,1.54,3.7,6.86
Russia,Premier League,2017/2018,30/07/2017,18:00,Tosno,Zenit,0,1,A,22.38,7.03,1.19,22.38,7.03,1.28,16.27,6.15,1.19
Russia,Premier League,2017/2018,31/07/2017,17:30,Spartak Moscow,Krasnodar,2,0,H,1.71,4.06,5.17,1.81,4.06,5.6,1.68,3.81,4.81
Russia,Premier League,2017/2018,04/08/2017,18:00,FK Anzi Makhackala,FK Rostov,0,1,A,3.43,2.89,2.58,3.43,2.89,2.72,3.18,2.75,2.56
Russia,Premier League,2017/2018,05/08/2017,13:00,Ufa,Akhmat Grozny,3,2,H,,,,3.25,2.95,2.91,2.98,2.74,2.71
Russia,Premier League,2017/2018,05/08/2017,15:30,Dynamo Moscow,Amkar,3,0,H,1.74,3.48,6.16,1.77,3.54,6.16,1.73,3.34,5.31
Russia,Premier League,2017/2018,05/08/2017,18:00,Lokomotiv Moscow,SKA Khabarovsk,1,0,H,1.26,5.66,17.89,1.29,5.7,19.05,1.24,5.16,14.42
Russia,Premier League,2017/2018,06/08/2017,13:00,Arsenal Tula,Tosno,1,2,A,2.3,3.1,3.75,2.32,3.1,3.96,2.2,2.98,3.58
Russia,Premier League,2017/2018,06/08/2017,15:30,CSKA Moscow,Rubin Kazan,1,2,A,1.5,4.28,8.1,1.59,4.28,8.36,1.49,3.94,7.09
Russia,Premier League,2017/2018,06/08/2017,18:00,Krasnodar,Ural,1,1,D,1.37,5.0,10.65,1.45,5.0,13.0,1.36,4.51,9.42
