Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PH,PD,PA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
Russia,Premier League,2013/2014,14/07/2013,10:30,Dynamo Moscow,Volga N. Novgorod,2,2,D,1.64,3.8,6.4,1.65,3.85,7.0,1.57,3.66,6.03
Russia,Premier League,2013/2014,14/07/2013,15:30,FK Anzi Makhackala,Lokomotiv Moscow,2,2,D,1.73,3.7,5.66,1.75,3.75,5.75,1.65,3.58,5.21
Russia,Premier League,2013/2014,14/07/2013,18:00,Kuban,Rubin Kazan,1,1,D,2.31,3.33,3.42,2.45,3.33,3.42,2.29,3.16,3.07
Russia,Premier League,2013/2014,15/07/2013,17:00,FK Rostov,Akhmat Grozny,2,1,H,2.82,3.21,2.79,2.82,3.4,3.05,2.65,3.07,2.68
Russia,Premier League,2013/2014,16/07/2013,14:00,Amkar,Tomsk,2,0,H,2.16,3.19,4.01,2.16,3.45,4.33,2.04,3.16,3.73
Russia,Premier League,2013/2014,16/07/2013,16:30,FK Krylya Sovetov Samara,Spartak Moscow,1,2,A,4.15,3.51,2.0,5.3,3.7,2.0,4.19,3.45,1.83
Russia,Premier League,2013/2014,17/07/2013,14:30,Ural,CSKA Moscow,2,2,D,8.96,4.76,1.41,10.5,5.0,1.45,7.69,4.35,1.4
Russia,Premier League,2013/2014,17/07/2013,17:00,Krasnodar,Zenit,1,2,A,4.13,3.29,2.09,4.59,3.55,2.15,3.68,3.26,2.0
Russia,Premier League,2013/2014,19/07/2013,17:00,Dynamo Moscow,FK Anzi Makhackala,2,1,H,3.58,3.33,2.24,3.75,3.6,2.25,3.29,3.2,2.17
Russia,Premier League,2013/2014,20/07/2013,13:00,Tomsk,Kuban,1,2,A,3.9,3.31,2.14,4.45,3.5,2.36,3.6,3.23,2.05
Russia,Premier League,2013/2014,20/07/2013,15:30,Volga N. Novgorod,Lokomotiv Moscow,1,2,A,4.21,3.6,1.95,4.4,3.65,2.06,3.84,3.28,1.95
Russia,Premier League,2013/2014,20/07/2013,18:00,Akhmat Grozny,Amkar,1,1,D,1.76,3.58,5.59,1.76,3.95,5.73,1.71,3.45,4.94
Russia,Premier League,2013/2014,21/07/2013,10:30,Rubin Kazan,Zenit,2,1,H,2.67,3.28,2.89,2.9,3.28,2.89,2.7,3.11,2.61
Russia,Premier League,2013/2014,21/07/2013,13:00,Ural,Spartak Moscow,0,2,A,6.02,4.05,1.62,6.5,4.3,1.7,5.73,3.76,1.57
Russia,Premier League,2013/2014,21/07/2013,17:00,FK Rostov,Krasnodar,2,2,D,2.98,3.26,2.62,2.98,3.26,2.9,2.67,3.07,2.63
Russia,Premier League,2013/2014,22/07/2013,17:00,CSKA Moscow,FK Krylya Sovetov Samara,2,1,H,1.28,6.13,12.32,1.29,6.5,15.0,1.24,5.68,10.9
Russia,Premier League,2013/2014,26/07/2013,17:00,Zenit,Kuban,1,1,D,1.72,3.82,5.4,1.75,4.0,6.0,1.66,3.61,5.11
Russia,Premier League,2013/2014,27/07/2013,10:30,Dynamo Moscow,Spartak Moscow,1,4,A,3.37,3.37,2.31,3.55,3.45,2.31,3.17,3.22,2.22
Russia,Premier League,2013/2014,27/07/2013,13:30,Ural,Volga N. Novgorod,1,2,A,2.38,3.31,3.3,2.45,3.31,3.45,2.32,3.14,3.04
Russia,Premier League,2013/2014,27/07/2013,17:00,FK Rostov,Tomsk,3,0,H,1.76,3.72,5.23,1.8,3.9,5.7,1.74,3.5,4.64
Russia,Premier League,2013/2014,28/07/2013,10:30,Lokomotiv Moscow,CSKA Moscow,1,2,A,3.46,3.41,2.24,3.7,3.46,2.24,3.33,3.28,2.13
Russia,Premier League,2013/2014,28/07/2013,15:30,FK Krylya Sovetov Samara,FK Anzi Makhackala,1,1,D,5.77,3.87,1.68,5.77,3.87,1.84,4.91,3.48,1.71
Russia,Premier League,2013/2014,28/07/2013,18:00,Akhmat Grozny,Rubin Kazan,0,0,D,3.31,3.26,2.39,3.35,3.35,2.6,2.99,3.1,2.39
Russia,Premier League,2013/2014,29/07/2013,17:00,Krasnodar,Amkar,2,1,H,1.75,3.77,5.31,1.91,4.0,5.7,1.71,3.51,4.87
Russia,Premier League,2013/2014,02/08/2013,17:00,FK Anzi Makhackala,FK Rostov,0,1,A,1.55,4.26,6.77,1.6,4.5,7.1,1.53,3.99,5.85
Russia,Premier League,2013/2014,03/08/2013,10:30,Volga N. Novgorod,Zenit,1,3,A,6.55,4.03,1.6,8.1,4.34,1.6,5.92,3.81,1.55
Russia,Premier League,2013/2014,03/08/2013,14:20,Tomsk,Ural,1,2,A,2.5,3.15,3.25,2.5,3.2,3.25,2.37,3.11,2.96
Russia,Premier League,2013/2014,03/08/2013,15:30,Dynamo Moscow,Akhmat Grozny,1,0,H,1.93,3.47,4.59,1.96,3.6,4.59,1.86,3.39,4.07
Russia,Premier League,2013/2014,04/08/2013,10:30,Rubin Kazan,CSKA Moscow,0,0,D,2.83,3.28,2.73,3.05,3.35,2.73,2.77,3.16,2.51
Russia,Premier League,2013/2014,04/08/2013,13:00,Amkar,FK Krylya Sovetov Samara,0,0,D,1.98,3.41,4.36,2.06,3.5,4.36,1.94,3.28,3.88
Russia,Premier League,2013/2014,04/08/2013,17:30,Kuban,Spartak Moscow,2,2,D,3.03,3.25,2.58,3.4,3.45,2.58,2.87,3.19,2.4
Russia,Premier League,2013/2014,05/08/2013,18:15,Lokomotiv Moscow,Krasnodar,3,1,H,1.75,3.97,4.9,1.85,3.97,4.95,1.72,3.56,4.46
Russia,Premier League,2013/2014,17/08/2013,10:30,Ural,Amkar,0,0,D,2.67,3.33,2.85,2.67,3.33,3.0,2.49,3.15,2.76
